,temperature,m_avg_dissolved_oxygen
362,23.287096774193547,1.2333333333333334
363,21.613333333333333,3.675
364,13.106451612903228,5.38
365,17.22258064516129,4.5200000000000005
366,22.276666666666664,2.704166666666667
367,25.374193548387098,1.5166666666666666
368,22.135483870967743,3.3360000000000003
369,19.62333333333333,3.314285714285714
370,12.341935483870968,6.8125
371,18.070967741935483,5.671428571428571
372,21.21333333333333,2.755
373,21.40322580645161,2.1958333333333333
374,21.33225806451613,6.495652173913044
375,17.39333333333333,3.39
376,13.348387096774196,8.016666666666667
377,16.870967741935484,3.7
378,20.35,3.2047619047619045
379,22.40322580645161,3.3875
380,22.86774193548387,1.4421052631578946
381,17.296666666666667,5.8
382,12.44516129032258,8.365
383,14.619354838709675,8.620833333333334
384,22.15,4.120833333333333
385,24.81290322580645,2.110526315789474
386,24.067741935483877,6.4125000000000005
387,21.49,4.351851851851852
388,11.529032258064516,8.690000000000001
389,15.716129032258063,7.6245
390,19.12333333333333,7.473333333333334
391,22.151612903225807,2.7254166666666664
392,22.55483870967742,3.005217391304348
393,17.526666666666664,5.5352
394,11.529032258064516,10.782
395,18.661290322580644,4.883684210526316
396,20.41,3.109166666666667
397,21.96451612903226,4.1078947368421055
398,20.596774193548388,3.418
399,19.136666666666667,6.471666666666667
400,12.85483870967742,5.979333333333333
401,14.341935483870968,8.033999999999999
402,22.936666666666667,1.554
403,24.59032258064516,0.1012
404,24.248387096774195,1.2984210526315791
405,20.613333333333333,2.14
406,15.161290322580646,6.585333333333334
407,19.94,0.8191666666666667
408,23.874193548387098,0.1007142857142857
409,24.05161290322581,0.7863157894736842
410,17.296666666666667,3.5645
411,10.816129032258065,6.696000000000001
412,18.664516129032258,4.248666666666667
413,22.136666666666667,2.726
414,22.138709677419357,2.334705882352941
415,25.34193548387097,1.404
416,21.453333333333333,2.8075
417,16.561290322580643,3.569333333333333
418,14.619354838709675,7.737
419,21.78666666666667,2.6376
420,23.10322580645161,1.4253333333333331
421,23.15806451612903,0.4327586206896552
422,21.006666666666668,2.466666666666667
423,12.651612903225804,5.511333333333334
424,16.59032258064516,6.58
425,21.23333333333333,1.376
426,21.074193548387097,0.5178571428571429
427,22.274193548387096,3.879
428,19.39,3.2463157894736843
429,10.63225806451613,7.415999999999999
430,18.06451612903226,6.183
431,22.94,0.4988
432,24.95483870967742,0.2603999999999999
433,24.870967741935484,1.4552
434,20.43,4.6795
435,13.887096774193548,7.781000000000001
436,23.043333333333333,0.1775
437,21.9741935483871,0.29
438,18.25333333333333,0.3375
439,22.177419354838708,0.3125
440,20.473333333333336,7.061333333333334
441,15.587096774193547,6.155333333333333
442,22.30666666666667,0.19
443,24.596774193548388,0.1085714285714285
444,24.516129032258064,0.525
445,21.346666666666668,1.468
446,15.148387096774194,6.334
447,15.774193548387096,6.1890909090909085
448,20.953333333333333,0.99
449,22.725806451612904,1.02
450,21.00967741935484,1.6666666666666667
451,18.89,2.305
452,14.116129032258064,6.44
453,20.141935483870967,5.17
454,22.05666666666667,1.8863636363636365
455,22.925806451612903,0.2653846153846154
456,22.816129032258065,0.2425
457,20.64333333333333,2.147368421052632
458,12.63225806451613,7.218000000000001
459,17.74516129032258,4.331325301204819
460,22.83333333333333,1.634848484848485
461,25.061290322580643,0.4845238095238094
462,24.738709677419354,0.0731343283582089
463,20.74333333333333,0.4716417910447761
464,14.85483870967742,4.064197530864197
465,17.596774193548388,6.22
466,23.756666666666668,2.92156862745098
467,25.60967741935484,0.7647058823529411
468,24.967741935483872,0.4820895522388059
469,22.35333333333333,0.6417910447761194
470,14.919354838709678,2.828
471,21.506451612903227,5.066176470588236
472,23.95,2.761764705882353
473,26.18064516129032,0.6816326530612244
474,25.238709677419354,0.7859375000000001
475,21.74,1.2225
476,16.16774193548387,2.8096774193548386
477,17.703225806451613,4.147916666666666
478,21.696666666666665,0.4639344262295082
479,25.216129032258067,0.1171875
480,22.53548387096774,0.1425
481,20.423333333333336,0.0687499999999999
482,14.606451612903228,1.0936507936507938
483,18.76129032258065,4.761224489795919
484,23.57,1.1016949152542372
485,27.84193548387097,0.3835820895522387
486,25.55483870967742,0.4132530120481927
487,20.016666666666666,0.6696969696969698
488,13.961290322580645,1.7234375
489,17.693548387096776,3.750980392156863
490,25.28666666666667,1.0441176470588236
491,25.061290322580643,0.306
492,24.741935483870968,0.3941176470588235
493,20.55,0.7727272727272727
494,15.629032258064516,1.846666666666667
495,19.048387096774192,3.392537313432836
496,23.12333333333333,0.7238805970149254
497,26.006451612903227,0.1860759493670886
498,27.22903225806452,0.2453125
499,20.58,0.8359375
500,15.329032258064515,1.575
501,20.4741935483871,5.486363636363636
502,23.41,1.6865671641791045
503,24.48064516129032,0.6309523809523809
504,24.41290322580645,0.7075757575757576
505,20.096666666666668,1.3863636363636365
506,15.251612903225809,2.1
507,16.31290322580645,4.591176470588235
508,21.45,1.9552941176470584
509,25.58709677419355,0.4611940298507462
510,23.796774193548387,0.7808823529411765
511,21.023333333333333,1.99375
512,15.141935483870968,2.1507936507936507
513,21.0258064516129,5.502941176470588
514,23.97,1.0545454545454545
515,25.30967741935484,0.6720588235294118
516,25.796774193548387,0.7650602409638554
517,24.82333333333333,1.0078125
518,16.69677419354839,1.584126984126984
519,20.04516129032258,5.571929824561404
520,24.446666666666665,3.020560747663551
521,27.94193548387097,1.281720430107527
522,25.983870967741936,0.9236363636363636
523,22.71333333333333,0.8695652173913043
524,15.36774193548387,2.396969696969697
525,20.467741935483872,3.4012195121951216
526,23.78333333333333,1.9696969696969695
527,25.374193548387098,0.8093750000000001
528,25.741935483870968,0.5772727272727273
529,20.816666666666663,0.934567901234568
530,16.9,1.5253164556962024
531,20.280645161290323,3.717391304347826
532,22.94,2.242465753424657
533,25.751612903225805,1.1634146341463414
534,25.26451612903226,1.0373626373626377
535,20.60666666666667,0.6639999999999999
536,14.638709677419357,2.6202531645569622
537,17.81935483870968,3.458024691358025
538,24.58,0.9669696969696968
539,26.55806451612903,0.0988157894736842
540,25.951612903225808,0.2315873015873016
541,23.28666666666667,0.5769135802469135
542,14.974193548387095,2.504153846153846
543,18.758064516129032,2.471617647058824
544,21.39333333333333,0.2844
545,25.106451612903225,0.247887323943662
546,25.287096774193547,0.0988636363636363
547,20.066666666666663,0.4139240506329114
548,15.203225806451613,1.6416666666666666
549,21.17419354838709,2.9309523809523808
550,23.256666666666668,0.9367647058823528
551,24.548387096774192,0.1826582278481012
552,22.948387096774194,0.2207407407407407
553,21.896666666666665,0.5693650793650793
554,17.17096774193548,1.3421311475409836
555,18.258064516129032,3.759375
556,24.98333333333333,0.5498958333333334
557,26.20967741935484,0.5171875
558,26.9741935483871,0.5328125
559,23.113333333333333,0.2608333333333333
560,16.261290322580646,1.3741379310344828
561,18.048387096774192,3.996986301369863
562,23.486666666666668,1.232
563,26.006451612903227,0.113695652173913
564,26.22903225806452,0.1683333333333333
565,19.69333333333333,0.6936842105263158
566,13.47741935483871,3.4384444444444444
567,21.654838709677417,3.343555555555556
568,25.32,2.2038666666666664
569,25.606451612903225,1.5332051282051282
570,29.88387096774193,1.29421875
571,23.666666666666668,0.7646875
572,18.30322580645161,1.54859375
573,18.31290322580645,4.80625
574,25.37,0.8975
575,26.538709677419355,0.5645833333333333
576,25.470967741935485,0.6625
577,23.59,1.16
578,15.551612903225807,2.725
579,18.8,5.219354838709678
580,24.416666666666668,0.8093750000000001
581,23.67419354838709,0.4620253164556962
582,24.406451612903226,0.5475
583,21.35,0.5734375
584,13.496774193548386,3.635483870967742
585,20.76774193548387,5.175
586,27.176666666666662,0.8225
587,27.151612903225807,0.2703125
588,27.796774193548387,0.44625
589,23.09333333333333,1.134375
590,16.61935483870968,2.580769230769231
591,25.09333333333333,0.06
592,20.78666666666667,0.6071428571428571
593,24.161290322580644,0.2566666666666666
594,25.55806451612903,0.47125
595,24.65,0.0086666666666666
596,24.9,0.192258064516129
597,23.006666666666668,1.3893333333333333
598,15.729032258064516,1.504
599,17.91290322580645,4.467826086956522
600,25.236666666666668,2.9746666666666663
601,26.45483870967742,0.4526666666666666
602,25.932258064516127,0.3526666666666667
603,23.59333333333333,0.4206451612903225
604,18.983870967741936,0.9966666666666666
605,18.825806451612905,3.735454545454545
606,23.23333333333333,1.3876666666666668
607,26.206451612903223,0.8633333333333333
608,24.0,0.4439024390243902
609,20.66333333333333,0.9183870967741936
610,15.961290322580645,1.259
611,22.40967741935484,6.458666666666667
612,25.096666666666668,2.947666666666666
613,25.91935483870968,0.5666666666666667
614,24.96451612903226,0.4804545454545454
615,23.166666666666668,0.66
616,15.51290322580645,2.8786363636363634
617,15.24516129032258,1.7813953488372092
618,21.633333333333333,1.7813953488372092
619,24.106451612903225,1.7813953488372092
620,23.148387096774197,1.7813953488372092
621,19.326666666666664,1.7813953488372092
622,13.27741935483871,1.7813953488372092
623,15.75483870967742,1.7813953488372092
624,21.746666666666663,1.7813953488372092
625,23.33870967741936,1.7813953488372092
626,23.01935483870968,1.7813953488372092
627,20.08333333333333,1.7813953488372092
628,13.425806451612903,1.7813953488372092
629,21.083870967741937,1.7813953488372092
630,24.39,1.7813953488372092
631,25.948387096774194,1.7813953488372092
632,24.01290322580645,1.7813953488372092
633,20.040000000000003,1.7813953488372092
634,14.432258064516128,1.7813953488372092
635,15.86451612903226,1.7813953488372092
636,19.98333333333333,1.7813953488372092
637,23.516129032258064,1.7813953488372092
638,21.23548387096774,1.7813953488372092
639,18.99,1.7813953488372092
640,12.251612903225809,1.7813953488372092
641,17.36774193548387,1.7813953488372092
642,21.69,1.7813953488372092
643,25.42258064516129,1.7813953488372092
644,24.45483870967742,1.7813953488372092
645,18.50333333333333,1.7813953488372092
646,12.161290322580646,1.7813953488372092
647,15.551612903225807,1.7813953488372092
648,23.96333333333333,1.7813953488372092
649,24.4741935483871,1.7813953488372092
650,22.861290322580647,1.7813953488372092
651,19.17,1.7813953488372092
652,16.896774193548385,1.7813953488372092
653,22.17,1.7813953488372092
654,24.62258064516129,1.7813953488372092
655,25.741935483870968,1.7813953488372092
656,18.953333333333333,1.7813953488372092
657,24.141935483870967,1.7813953488372092
658,22.00967741935484,1.7813953488372092
659,19.040000000000003,1.7813953488372092
660,13.44516129032258,1.7813953488372092
661,19.461290322580645,1.7813953488372092
662,21.94,1.7813953488372092
663,23.80322580645161,1.7813953488372092
664,24.467741935483872,1.7813953488372092
665,22.76,1.7813953488372092
666,14.170967741935485,1.7813953488372092
667,18.26774193548387,1.7813953488372092
668,22.866666666666667,1.7813953488372092
669,26.23548387096774,1.7813953488372092
670,23.26774193548387,1.7813953488372092
671,20.41333333333333,1.7813953488372092
672,13.251612903225809,1.7813953488372092
673,19.141935483870967,1.7813953488372092
674,22.34333333333333,1.7813953488372092
675,22.687096774193545,1.7813953488372092
676,22.870967741935484,1.7813953488372092
677,18.433333333333334,1.7813953488372092
678,14.303225806451612,1.7813953488372092
679,18.238709677419354,1.7813953488372092
680,21.50333333333333,1.7813953488372092
681,23.887096774193548,1.7813953488372092
682,24.11935483870968,1.7813953488372092
683,18.4,1.7813953488372092
684,13.33548387096774,1.7813953488372092
685,15.93225806451613,1.7813953488372092
686,23.346666666666668,1.7813953488372092
687,26.038709677419355,1.7813953488372092
688,25.43870967741936,1.7813953488372092
689,22.40333333333333,1.7813953488372092
690,12.570967741935483,1.7813953488372092
691,16.774193548387096,1.7813953488372092
692,20.10666666666667,1.7813953488372092
693,23.51935483870968,1.7813953488372092
694,23.81290322580645,1.7813953488372092
695,18.726666666666667,1.7813953488372092
696,12.903225806451612,1.7813953488372092
697,19.61290322580645,1.7813953488372092
698,21.74,1.7813953488372092
699,23.01935483870968,1.7813953488372092
700,21.758064516129032,1.7813953488372092
701,20.48,1.7813953488372092
702,15.758064516129032,1.7813953488372092
703,23.546666666666667,1.7813953488372092
704,25.16774193548387,1.7813953488372092
705,25.1,1.7813953488372092
706,21.74333333333333,1.7813953488372092
707,13.94516129032258,1.7813953488372092
708,16.19677419354839,1.7813953488372092
709,21.066666666666663,1.7813953488372092
710,24.93548387096774,1.7813953488372092
711,24.89354838709677,1.7813953488372092
712,18.216666666666665,1.7813953488372092
713,11.829032258064515,1.7813953488372092
714,19.625806451612902,1.7813953488372092
715,23.18,1.7813953488372092
716,23.532258064516128,1.7813953488372092
717,26.83225806451613,1.7813953488372092
718,22.60666666666667,1.7813953488372092
719,17.177419354838708,1.7813953488372092
720,15.63225806451613,1.7813953488372092
721,22.87333333333333,1.7813953488372092
722,23.9,1.7813953488372092
723,24.0258064516129,1.7813953488372092
724,21.56,1.7813953488372092
725,13.50967741935484,1.7813953488372092
726,17.706451612903226,1.7813953488372092
727,22.453333333333333,1.7813953488372092
728,21.62258064516129,1.7813953488372092
729,22.84193548387097,1.7813953488372092
730,20.066666666666663,1.7813953488372092
731,11.503225806451614,1.7813953488372092
732,18.97741935483871,1.7813953488372092
733,24.296666666666667,1.7813953488372092
734,25.9,1.7813953488372092
735,25.92258064516129,1.7813953488372092
736,21.53,1.7813953488372092
737,14.819354838709677,1.7813953488372092
738,27.85483870967742,1.7813953488372092
739,23.24516129032258,1.7813953488372092
740,21.90967741935484,1.7813953488372092
741,23.432258064516127,1.7813953488372092
742,19.426666666666662,1.7813953488372092
743,23.50967741935484,1.7813953488372092
744,22.3,1.7813953488372092
745,21.07333333333333,1.7813953488372092
746,13.974193548387095,1.7813953488372092
747,16.5258064516129,1.05
748,23.576666666666664,0.05
749,24.990322580645163,0.075
750,25.4,0.1
751,22.28,0.105
752,16.441935483870967,5.015
753,17.13225806451613,2.625
754,22.0,2.13
755,24.070967741935487,0.135
756,22.241935483870968,0.44
757,19.703333333333333,2.115
758,14.76774193548387,7.98
759,21.48064516129032,0.06
760,23.49333333333333,0.12
761,24.348387096774196,0.15
762,23.89032258064516,1.045
763,21.56,1.7813953488372092
764,13.89032258064516,0.24
